transaction_id,transaction_timestamp,transaction_hour,transaction_day_of_week,amount,transaction_type,customer_id,customer_age,account_age_days,customer_region,income_level,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_7d,deviation_from_avg_amount,is_international,merchant_risk_score,device_type,is_new_device,previous_fraud_count,is_night_transaction,high_amount_flag,fraud,true_risk_score
TXN0004963,20/04/2024 6:41,6,Saturday,193.24,online,CUST002200,38,1387,North,high,3,5,108.86,84.38,0,0.352,desktop,0,0,0,0,0,0.0239
TXN0004964,02/04/2024 11:42,11,Tuesday,272.11,online,CUST003411,23,1309,Central,medium,1,2,104.19,167.92,0,0.548,mobile,0,0,0,0,0,0
TXN0004965,09/04/2024 2:15,2,Tuesday,249.13,online,CUST004244,45,1363,North,high,0,6,55.32,193.81,0,0.252,mobile,0,0,1,0,0,0.2284
TXN0004966,19/03/2024 9:54,9,Tuesday,157.45,ATM,CUST000403,66,4698,South,medium,2,3,46.71,110.74,0,0.32,mobile,0,0,0,0,0,0
TXN0004967,07/05/2024 5:09,5,Tuesday,262.79,POS,CUST001277,35,4634,South,medium,2,4,35.56,227.23,0,0.128,mobile,1,0,1,0,0,0.3173
TXN0004968,06/04/2024 15:56,15,Saturday,133.35,online,CUST005816,28,4378,West,medium,1,6,28.05,105.3,0,0.372,mobile,0,1,0,0,0,0.1418
TXN0004969,10/03/2024 7:51,7,Sunday,317.48,online,CUST005759,51,192,Central,low,3,7,66.06,251.42,1,0.309,mobile,0,0,0,0,0,0.257
TXN0004970,13/04/2024 6:38,6,Saturday,200.11,ATM,CUST000904,32,1126,South,medium,2,6,52.21,147.9,0,0.104,mobile,0,1,0,0,0,0.1478
TXN0004971,18/06/2024 13:24,13,Tuesday,10.64,POS,CUST001580,39,1807,Central,low,0,4,27.93,-17.29,1,0.135,unknown,0,0,0,0,0,0.2264
TXN0004972,13/05/2024 14:46,14,Monday,290.21,online,CUST005945,44,2450,Central,medium,1,6,137.91,152.3,0,0.231,unknown,0,0,0,0,0,0
TXN0004973,14/05/2024 20:59,20,Tuesday,36.41,online,CUST005830,25,2145,West,high,1,5,58.04,-21.63,0,0.218,mobile,0,2,0,0,0,0.1624
TXN0004974,01/02/2024 19:10,19,Thursday,40.53,POS,CUST002182,41,312,North,medium,2,3,167.87,-127.34,0,0.389,mobile,0,0,0,0,0,0
TXN0004975,20/01/2024 3:58,3,Saturday,52.04,online,CUST002268,37,2734,East,low,3,5,42.31,9.73,1,0.325,mobile,0,0,1,0,0,0.3893
TXN0004976,09/05/2024 8:27,8,Thursday,19.39,transfer,CUST004785,18,4238,South,low,1,3,223.62,-204.23,1,0.083,desktop,0,0,0,0,0,0.2245
TXN0004977,20/03/2024 9:28,9,Wednesday,196.21,online,CUST003602,43,2597,Central,low,2,5,287,-90.79,0,0.115,mobile,0,0,0,0,0,0
TXN0004978,26/04/2024 18:37,18,Friday,63.53,online,CUST005822,29,4235,South,medium,1,8,55.73,7.8,0,0.144,desktop,0,0,0,0,0,0
TXN0004979,30/01/2024 10:55,10,Tuesday,600.64,transfer,CUST000550,35,4566,North,high,2,3,201.67,398.97,0,0.425,desktop,0,0,0,1,0,0.2296
TXN0004980,14/05/2024 21:24,21,Tuesday,158.4,transfer,CUST005130,38,4130,South,low,1,2,25.07,133.33,0,0.439,mobile,0,0,0,0,0,0.0367
TXN0004981,02/03/2024 12:27,12,Saturday,33.06,POS,CUST000740,47,2595,West,high,2,4,268.88,-235.82,0,0.474,mobile,0,0,0,0,0,0.0017
TXN0004982,18/02/2024 10:18,10,Sunday,216.77,online,CUST004498,32,4207,East,medium,1,3,299.7,-82.93,0,0.647,mobile,0,0,0,0,0,0
TXN0004983,16/03/2024 13:02,13,Saturday,220.89,POS,CUST000875,,880,East,high,0,9,82.64,138.25,1,0.171,mobile,0,0,0,0,0,0.2422
TXN0004984,02/02/2024 8:57,8,Friday,117.4,POS,CUST004183,55,3813,West,low,1,2,110.91,6.49,0,0.468,desktop,0,0,0,0,0,0
TXN0004985,22/06/2024 21:42,21,Saturday,149.97,POS,CUST004156,25,4314,South,low,1,4,152.04,-2.07,0,0.374,mobile,0,0,0,0,0,0.054
TXN0004986,31/01/2024 14:31,14,Wednesday,178.8,POS,CUST005073,22,575,South,low,1,6,52.24,126.56,0,0.649,mobile,0,0,0,0,0,0
TXN0004987,24/03/2024 2:18,2,Sunday,2164.4,online,CUST000638,39,605,Central,medium,2,2,48.42,2115.98,0,0.304,mobile,0,0,1,1,0,0.6438
TXN0004988,09/06/2024 6:49,6,Sunday,72.2,online,CUST000812,41,658,Central,high,1,4,57.94,14.26,0,0.205,desktop,0,0,0,0,0,0.0193
TXN0004989,14/06/2024 7:31,7,Friday,85.25,POS,CUST005260,45,815,Central,high,1,7,142.1,-56.85,0,0.395,mobile,0,0,0,0,0,0.0139
TXN0004990,02/04/2024 6:21,6,Tuesday,245.7,ATM,CUST000006,40,602,Central,high,3,9,24.02,221.68,0,0.509,mobile,0,0,0,0,0,0
TXN0004991,02/06/2024 17:43,17,Sunday,107.84,online,CUST002094,49,3176,South,low,5,5,73.41,34.43,0,0.206,mobile,0,0,0,0,0,0.2043
TXN0004992,25/05/2024 3:03,3,Saturday,14.27,online,CUST001296,36,3806,North,low,2,7,91.82,-77.55,0,0.232,desktop,0,1,1,0,0,0.3047
TXN0004993,05/02/2024 13:19,13,Monday,24.82,online,CUST002868,28,4540,South,low,4,7,62.8,-37.98,0,0.341,mobile,1,0,0,0,0,0.3942
TXN0004994,27/05/2024 17:52,17,Monday,45.23,POS,CUST000132,24,2157,West,medium,2,5,45.95,-0.72,0,0.367,desktop,0,0,0,0,0,0
TXN0004995,08/02/2024 22:14,22,Thursday,120.48,POS,CUST004306,40,3838,North,low,2,6,31.07,89.41,0,0.178,unknown,0,0,0,0,0,0.0268
TXN0004996,10/02/2024 23:17,23,Saturday,17.15,ATM,CUST001413,,233,East,high,3,4,123.73,-106.58,0,0.175,desktop,0,0,1,0,0,0.2262
TXN0004997,31/05/2024 14:16,14,Friday,155.21,online,CUST002167,38,1364,East,medium,2,9,208.97,-53.76,0,0.467,unknown,0,0,0,0,0,0
TXN0004998,15/01/2024 18:49,18,Monday,95.58,online,CUST000101,46,4611,North,low,1,3,54.22,41.36,0,0.493,mobile,0,0,0,0,0,0
TXN0004999,27/02/2024 4:23,4,Tuesday,144.92,transfer,CUST000133,30,3437,East,low,3,2,189.23,-44.31,0,0.196,mobile,1,0,1,0,0,0.3363
TXN0005000,16/05/2024 18:43,18,Thursday,62.64,online,CUST003527,38,2135,Central,high,0,10,77.95,-15.31,1,,mobile,0,0,0,0,0,0.1925
TXN0005001,10/04/2024 22:09,22,Wednesday,79.5,online,CUST004132,29,1595,Central,medium,1,5,29.68,49.82,0,0.148,desktop,1,0,0,0,0,0.1996
TXN0005002,19/05/2024 18:10,18,Sunday,47.17,online,CUST000986,23,537,Central,medium,0,6,77.02,-29.85,0,0.365,mobile,0,0,0,0,0,0
TXN0005003,25/03/2024 19:34,19,Monday,88.79,POS,CUST003327,57,3640,South,low,2,5,31.21,57.58,0,0.183,mobile,0,0,0,0,0,0.0348
TXN0005004,23/03/2024 22:48,22,Saturday,140.06,online,CUST000889,29,2479,West,low,1,7,116.61,23.45,0,0.275,desktop,0,0,0,0,0,0
TXN0005005,08/01/2024 15:39,15,Monday,60.95,online,CUST003313,34,2917,North,low,0,6,150.41,-89.46,0,0.16,mobile,0,0,0,0,0,0.0018
TXN0005006,20/02/2024 12:50,12,Tuesday,325.14,online,CUST000740,37,4758,South,low,1,4,147.26,177.88,0,0.199,mobile,0,1,0,0,0,0.1727
TXN0005007,10/06/2024 4:22,4,Monday,19.59,online,CUST000064,18,954,West,low,0,0,71.28,-51.69,0,0.193,mobile,0,0,1,0,0,0.1847
TXN0005008,03/05/2024 17:45,17,Friday,99.57,online,CUST000841,20,1404,Central,high,0,7,181.01,-81.44,0,0.188,desktop,0,0,0,0,0,0.0947
TXN0005009,05/01/2024 18:40,18,Friday,14.31,transfer,CUST003217,28,414,East,medium,2,4,40.51,-26.2,0,0.219,mobile,0,0,0,0,0,0
TXN0005010,06/02/2024 23:57,23,Tuesday,517.79,POS,CUST003696,54,4440,East,low,1,7,25.27,492.52,1,0.111,mobile,0,0,1,1,0,0.7528
TXN0005011,03/02/2024 23:23,23,Saturday,74.49,POS,CUST005938,47,1351,South,high,4,5,178.83,-104.34,0,0.188,desktop,0,0,1,0,0,0.3639
TXN0005012,12/05/2024 16:34,16,Sunday,68.58,POS,CUST003603,30,1404,North,medium,1,3,98.79,-30.21,0,0.136,desktop,1,0,0,0,0,0.157
TXN0005013,14/03/2024 6:09,6,Thursday,64.56,transfer,CUST002121,33,759,South,medium,1,4,80.29,-15.73,0,0.45,desktop,0,0,0,0,0,0
TXN0005014,28/03/2024 23:49,23,Thursday,398.42,POS,CUST004279,60,1984,West,medium,1,3,91.08,307.34,0,0.267,mobile,1,0,1,0,0,0.3125
TXN0005015,10/05/2024 16:08,16,Friday,113.08,POS,CUST004770,54,3243,East,medium,2,9,19.03,94.05,1,0.404,mobile,0,0,0,0,0,0.24
TXN0005016,20/02/2024 3:24,3,Tuesday,294,POS,CUST003932,44,1306,Central,low,2,3,74.5,219.5,0,0.39,mobile,0,0,1,0,0,0.184
TXN0005017,25/05/2024 23:14,23,Saturday,64.32,online,CUST005953,38,1011,South,medium,4,4,32.68,31.64,0,0.416,desktop,1,0,1,0,0,0.5267
TXN0005018,12/06/2024 6:05,6,Wednesday,98.49,POS,CUST005702,22,3839,West,medium,1,7,103.99,-5.5,0,0.356,mobile,0,0,0,0,0,0.0362
TXN0005019,10/06/2024 6:20,6,Monday,991.69,online,CUST002267,33,1069,East,medium,1,8,49.22,942.47,0,0.179,desktop,0,0,0,1,0,0.4035
TXN0005020,13/05/2024 7:27,7,Monday,32.05,POS,CUST001811,26,1097,East,high,1,6,109.15,-77.1,1,0.389,unknown,0,0,0,0,0,0.2005
TXN0005021,01/02/2024 11:03,11,Thursday,99.88,transfer,CUST005370,54,2373,North,low,1,5,76.73,23.15,0,0.02,desktop,0,1,0,0,0,0.111
TXN0005022,05/05/2024 8:46,8,Sunday,521.6,POS,CUST001454,38,2666,North,medium,1,4,42.32,479.28,0,0.386,mobile,1,0,0,1,0,0.5772
TXN0005023,07/03/2024 17:28,17,Thursday,209.54,online,CUST000085,61,2059,Central,high,0,7,10.2,199.34,0,0.054,mobile,0,0,0,0,0,0.0664
TXN0005024,17/05/2024 3:03,3,Friday,24.32,online,CUST005723,63,3807,Central,medium,1,5,40.65,-16.33,0,0.108,mobile,0,0,1,0,0,0.2028
TXN0005025,23/03/2024 22:00,22,Saturday,71.63,transfer,CUST001350,29,2432,East,medium,2,6,25.7,45.93,0,0.414,mobile,0,0,0,0,0,0.0908
TXN0005026,31/03/2024 22:00,22,Sunday,142.2,online,CUST001740,26,662,East,medium,3,4,287.11,-144.91,0,0.364,mobile,0,0,0,0,0,0.0718
TXN0005027,17/04/2024 8:34,8,Wednesday,66.37,online,CUST004701,45,4209,North,medium,1,6,82.15,-15.78,0,0.28,mobile,1,0,0,0,0,0.1924
TXN0005028,19/01/2024 13:12,13,Friday,87.98,POS,CUST002031,36,3911,East,low,1,4,114.92,-26.94,0,0.25,desktop,0,0,0,0,0,0.0076
TXN0005029,14/03/2024 4:27,4,Thursday,368.61,transfer,CUST004365,46,1845,South,low,5,2,66.84,301.77,0,0.092,mobile,0,0,1,0,0,0.3849
TXN0005030,21/01/2024 3:28,3,Sunday,139.95,ATM,CUST000721,46,1355,South,low,4,2,65.31,74.64,0,0.298,mobile,0,0,1,0,0,0.355
TXN0005031,29/01/2024 9:39,9,Monday,29.07,ATM,CUST005400,49,1115,West,medium,1,4,208.19,-179.12,0,0.235,desktop,0,0,0,0,0,0
TXN0005032,25/01/2024 13:48,13,Thursday,530.98,transfer,CUST000627,18,4915,East,medium,3,5,70.56,460.42,0,0.344,desktop,1,0,0,1,0,0.5244
TXN0005033,19/04/2024 17:47,17,Friday,54.98,online,CUST003637,23,981,West,medium,2,5,86.67,-31.69,0,,mobile,0,0,0,0,0,0.0222
TXN0005034,24/03/2024 20:25,20,Sunday,73,ATM,CUST000058,25,2797,North,medium,2,4,101.92,-28.92,0,0.462,desktop,0,0,0,0,0,0
TXN0005035,17/06/2024 3:44,3,Monday,115.93,POS,CUST001110,42,1527,Central,high,1,5,37.93,78,0,0.304,mobile,0,0,1,0,0,0.1751
TXN0005036,27/03/2024 17:53,17,Wednesday,21.82,POS,CUST002090,42,1304,East,medium,0,4,36.61,-14.79,0,0.25,desktop,0,0,0,0,0,0
TXN0005037,03/04/2024 15:47,15,Wednesday,54.56,online,CUST003085,39,303,East,low,0,4,24.01,30.55,0,0.134,mobile,0,0,0,0,0,0.0033
TXN0005038,13/02/2024 6:55,6,Tuesday,104.73,POS,CUST004744,,2912,Central,low,2,3,51.2,53.53,0,0.121,mobile,0,1,0,0,0,0.1481
TXN0005039,03/06/2024 13:45,13,Monday,586.58,online,CUST002591,32,4157,South,low,1,6,132.43,454.15,0,0.152,desktop,1,0,0,1,0,0.5581
TXN0005040,05/03/2024 18:39,18,Tuesday,66.18,online,CUST002231,36,2024,South,high,3,7,41.77,24.41,0,0.214,mobile,0,0,0,0,0,0
TXN0005041,04/04/2024 2:15,2,Thursday,54.34,transfer,CUST005620,18,1095,West,high,1,2,25.19,29.15,0,0.191,mobile,0,0,1,0,0,0.2141
TXN0005042,26/01/2024 20:09,20,Friday,285.47,online,CUST005832,19,4134,East,low,2,10,30.37,255.1,1,0.354,mobile,0,0,0,0,0,0.1742
TXN0005043,28/02/2024 15:58,15,Wednesday,402.1,online,CUST001448,41,1437,South,medium,1,7,121.42,280.68,0,0.506,mobile,0,0,0,0,0,0
TXN0005044,03/05/2024 0:53,0,Friday,57.48,POS,CUST000206,55,3008,South,medium,3,8,31.17,26.31,0,0.186,mobile,0,0,1,0,0,0.1337
TXN0005045,09/03/2024 20:58,20,Saturday,77.84,POS,CUST002933,29,2038,Central,medium,1,6,67.35,10.49,0,0.429,mobile,0,0,0,0,0,0.0497
TXN0005046,10/02/2024 6:59,6,Saturday,45.72,online,CUST001510,54,903,Central,medium,0,4,64.3,-18.58,0,0.252,desktop,0,0,0,0,0,0
TXN0005047,22/01/2024 19:31,19,Monday,251.87,POS,CUST002091,23,4134,South,medium,2,5,47.48,204.39,0,0.009,mobile,0,0,0,0,0,0
TXN0005048,11/04/2024 17:57,17,Thursday,136.72,online,CUST005050,41,1294,East,medium,3,3,23.99,112.73,0,0.11,mobile,0,0,0,0,0,0
TXN0005049,18/01/2024 9:04,9,Thursday,43.87,POS,CUST000476,33,561,East,low,2,6,,-55.3,0,0.1,desktop,0,0,0,0,0,0.0496
TXN0005050,12/03/2024 17:56,17,Tuesday,180.88,online,CUST004100,33,2981,South,medium,2,3,50.47,130.41,1,0.141,mobile,0,0,0,0,0,0.2278
TXN0005051,11/01/2024 6:11,6,Thursday,125.32,ATM,CUST001977,32,1664,West,low,2,3,33.22,92.1,0,0.276,mobile,0,1,0,0,0,0.1533
TXN0005052,16/06/2024 19:35,19,Sunday,88.31,online,CUST005491,36,1103,North,low,1,6,,64.58,0,0.149,desktop,0,0,0,0,0,0
TXN0005053,08/02/2024 6:01,6,Thursday,72.17,POS,CUST001260,40,294,East,medium,2,6,56.93,15.24,0,0.186,mobile,0,0,0,0,0,0.0134
TXN0005054,29/03/2024 12:30,12,Friday,368.84,online,CUST001052,55,2958,West,low,1,6,75.18,293.66,0,0.19,unknown,1,0,0,0,0,0.1562
TXN0005055,14/05/2024 2:03,2,Tuesday,50.15,online,CUST002798,26,3899,Central,medium,0,3,55.82,-5.67,0,0.438,desktop,0,0,1,0,0,0.1457
TXN0005056,08/04/2024 16:24,16,Monday,259.25,POS,CUST000963,18,3044,South,high,2,3,103.79,155.46,0,0.233,unknown,0,0,0,0,0,0
TXN0005057,15/02/2024 5:45,5,Thursday,564.03,POS,CUST003991,56,3100,East,high,1,5,64.69,499.34,0,0.111,mobile,1,0,1,1,1,0.7051
TXN0005058,27/04/2024 2:41,2,Saturday,46.65,online,CUST005800,31,889,Central,high,2,8,35.99,10.66,0,0.547,mobile,0,0,1,0,0,0.2061
TXN0005059,24/03/2024 11:45,11,Sunday,138.98,online,CUST000437,29,2834,West,low,1,8,26.75,112.23,0,0.14,mobile,0,0,0,0,0,0.0273
TXN0005060,23/05/2024 12:11,12,Thursday,161.4,ATM,CUST000180,18,1294,Central,low,1,8,125.53,35.87,0,0.171,mobile,1,0,0,0,0,0.1996
TXN0005061,03/01/2024 21:59,21,Wednesday,4.42,transfer,CUST005932,51,4919,South,medium,1,8,81.51,-77.09,0,0.48,desktop,1,0,0,0,0,0.1564
TXN0005062,01/02/2024 23:33,23,Thursday,605.54,online,CUST001693,20,628,North,medium,2,4,113.7,491.84,0,0.148,desktop,0,0,1,1,0,0.6032
TXN0005063,15/02/2024 23:23,23,Thursday,142.33,POS,CUST001935,52,3504,South,medium,1,6,56.51,85.82,0,0.235,unknown,0,0,1,0,0,0.1893
TXN0005064,15/02/2024 11:35,11,Thursday,55.18,online,CUST000721,52,1383,West,low,2,3,483.61,-428.43,0,,mobile,0,0,0,0,0,0.0555
TXN0005065,07/05/2024 7:42,7,Tuesday,102.84,online,CUST004968,18,2758,West,low,2,4,267.67,-164.83,0,0.419,unknown,0,0,0,0,0,0
TXN0005066,19/02/2024 22:24,22,Monday,42.77,transfer,CUST003312,22,357,Central,low,2,4,308.19,-265.42,0,0.25,mobile,0,0,0,0,0,0
TXN0005067,24/02/2024 19:14,19,Saturday,2.22,ATM,CUST004158,35,1929,Central,low,2,5,24.53,-22.31,0,0.065,mobile,0,0,0,0,0,0.0019
TXN0005068,17/06/2024 1:33,1,Monday,85.75,online,CUST001474,58,1976,North,low,1,6,62.61,23.14,0,0.31,mobile,0,0,1,0,0,0.2214
TXN0005069,22/01/2024 16:38,16,Monday,31.36,POS,CUST002060,58,2991,North,low,1,5,104.13,-72.77,0,0.458,mobile,0,0,0,0,0,0
TXN0005070,14/01/2024 16:31,16,Sunday,241.92,online,CUST002235,54,3519,East,medium,0,5,132.31,109.61,0,0.209,desktop,0,0,0,0,0,0.004
TXN0005071,15/04/2024 5:26,5,Monday,212.94,transfer,CUST003346,45,506,South,low,0,2,116.11,96.83,0,0.658,unknown,1,0,1,0,0,0.3917
TXN0005072,29/03/2024 0:52,0,Friday,152.19,POS,CUST000729,57,3887,South,high,0,2,82.85,69.34,0,0.537,desktop,0,0,1,0,0,0.1311
TXN0005073,14/05/2024 7:20,7,Tuesday,26.37,online,CUST005673,49,4816,Central,low,1,3,69.45,-43.08,0,0.613,unknown,1,0,0,0,0,0.1785
TXN0005074,14/02/2024 2:07,2,Wednesday,765.4,transfer,CUST002029,62,358,South,low,1,4,22.55,742.85,0,0.103,mobile,1,0,1,1,0,0.725
TXN0005075,03/01/2024 15:40,15,Wednesday,281.54,online,CUST001027,29,2923,North,low,0,6,39.4,242.14,1,0.103,mobile,1,0,0,0,0,0.3556
TXN0005076,15/06/2024 13:53,13,Saturday,123.55,ATM,CUST003888,36,1784,Central,high,4,5,137.59,-14.04,0,0.498,mobile,0,0,0,0,0,0.2317
TXN0005077,21/03/2024 5:04,5,Thursday,85.22,online,CUST002035,38,3671,Central,high,0,5,163.04,-77.82,1,0.208,desktop,0,0,1,0,0,0.388
TXN0005078,04/05/2024 1:38,1,Saturday,308.98,POS,CUST002504,19,3756,North,medium,1,6,54.04,254.94,0,0.535,mobile,0,0,1,0,0,0.1685
TXN0005079,22/05/2024 11:11,11,Wednesday,25.04,online,CUST001614,52,3547,South,medium,2,6,70.51,-45.47,0,0.209,mobile,0,0,0,0,0,0.0355
TXN0005080,05/04/2024 11:34,11,Friday,38.06,online,CUST000800,34,4820,West,medium,5,3,82.71,-44.65,0,0.068,mobile,1,0,0,0,0,0.3025
TXN0005081,28/04/2024 13:11,13,Sunday,93.92,online,CUST001873,34,1193,North,low,0,5,333.89,-239.97,0,0.264,mobile,0,0,0,0,0,0.0157
TXN0005082,11/03/2024 21:43,21,Monday,421.02,online,CUST005949,48,4806,South,low,2,9,119.22,301.8,0,0.179,mobile,0,0,0,0,0,0.0448
TXN0005083,11/06/2024 4:59,4,Tuesday,526.97,POS,CUST003638,18,1336,North,medium,1,9,76.23,450.74,1,0.278,desktop,0,0,1,1,0,0.8091
TXN0005084,14/04/2024 0:17,0,Sunday,109.28,online,CUST004738,28,30,Central,low,2,2,,20.11,0,0.18,mobile,0,0,1,0,0,0.1945
TXN0005085,31/03/2024 11:49,11,Sunday,54.88,POS,CUST005996,28,1751,Central,high,1,1,180.3,-125.42,0,0.257,unknown,0,0,0,0,0,0
TXN0005086,18/05/2024 4:52,4,Saturday,60.96,online,CUST005499,35,1206,West,medium,0,2,116.18,-55.22,0,0.099,mobile,0,0,1,0,0,0.235
TXN0005087,05/06/2024 13:21,13,Wednesday,569.28,transfer,CUST005017,53,1113,Central,low,1,5,30.76,538.52,0,0.152,mobile,1,0,0,1,0,0.5715
TXN0005088,25/03/2024 20:57,20,Monday,22.92,online,CUST000165,29,3003,West,low,0,8,38.97,-16.05,0,0.4,mobile,0,0,0,0,0,0.0054
TXN0005089,28/03/2024 6:40,6,Thursday,147.98,online,CUST004933,44,516,Central,medium,2,4,35.72,112.26,0,0.552,mobile,1,0,0,0,0,0.1514
TXN0005090,14/02/2024 13:23,13,Wednesday,34.06,transfer,CUST002520,44,4119,East,low,0,3,105.6,-71.54,0,0.548,mobile,0,0,0,0,0,0.0676
TXN0005091,22/04/2024 23:17,23,Monday,307,online,CUST004195,51,1571,East,medium,1,3,145.92,161.08,0,0.022,desktop,0,0,1,0,0,0.2852
TXN0005092,12/03/2024 15:36,15,Tuesday,23.1,POS,CUST003087,39,4299,Central,low,1,4,67.39,-44.29,0,0.658,mobile,0,0,0,0,0,0.0067
TXN0005093,30/05/2024 15:23,15,Thursday,176.67,online,CUST001231,47,3369,North,medium,0,8,33.86,142.81,1,0.108,mobile,0,0,0,0,0,0.2662
TXN0005094,03/04/2024 17:44,17,Wednesday,37.66,transfer,CUST001030,35,1917,West,low,1,4,129.85,-92.19,0,0.411,desktop,1,0,0,0,0,0.1973
TXN0005095,30/05/2024 19:23,19,Thursday,64.92,online,CUST005802,48,4066,West,low,2,7,34.69,30.23,0,0.426,mobile,0,0,0,0,0,0.0079
TXN0005096,27/06/2024 23:14,23,Thursday,54.99,POS,CUST004680,41,703,North,low,2,5,116,-61.01,0,0.098,mobile,1,0,1,0,0,0.3846
TXN0005097,01/04/2024 4:43,4,Monday,167.66,POS,CUST001657,18,3023,Central,low,2,1,266.84,-99.18,0,0.231,mobile,0,0,1,0,0,0.1704
TXN0005098,12/06/2024 13:14,13,Wednesday,88.5,POS,CUST002661,37,1231,Central,medium,2,9,10.12,78.38,0,0.279,unknown,0,0,0,0,0,0.0678
TXN0005099,06/05/2024 10:48,10,Monday,971.81,POS,CUST000152,45,2253,Central,medium,2,11,467.28,504.53,0,0.576,mobile,0,0,0,1,0,0.362
TXN0005100,10/04/2024 8:11,8,Wednesday,47.01,POS,CUST004795,19,3372,Central,medium,0,3,48.44,-1.43,0,,mobile,0,0,0,0,0,0.011
TXN0005101,23/03/2024 5:57,5,Saturday,47.41,POS,CUST003767,33,794,West,medium,5,5,121.6,-74.19,0,0.056,mobile,0,0,1,0,0,0.3706
TXN0005102,28/06/2024 8:58,8,Friday,27.21,POS,CUST004919,35,3662,Central,low,3,5,65.37,-38.16,0,0.382,unknown,0,0,0,0,0,0
TXN0005103,01/04/2024 1:32,1,Monday,44.13,online,CUST002864,42,891,North,medium,1,5,94.47,-50.34,0,0.376,mobile,0,0,1,0,0,0.2105
TXN0005104,12/03/2024 17:27,17,Tuesday,268.75,POS,CUST000938,49,915,Central,low,0,5,27.15,241.6,0,0.504,desktop,0,0,0,0,0,0.0216
TXN0005105,05/03/2024 0:23,0,Tuesday,235.89,online,CUST004419,41,295,North,low,1,3,55.16,180.73,0,0.353,mobile,0,0,1,0,0,0.1964
TXN0005106,29/03/2024 14:39,14,Friday,109.72,ATM,CUST005011,34,144,South,low,1,5,47.62,62.1,0,0.271,desktop,0,0,0,0,0,0
TXN0005107,21/04/2024 8:34,8,Sunday,18.37,POS,CUST004769,36,1456,Central,medium,4,5,39.17,-20.8,1,0.081,desktop,0,0,0,0,0,0.3649
TXN0005108,10/02/2024 15:14,15,Saturday,36,transfer,CUST000054,44,4403,South,low,2,8,31.94,4.06,0,0.213,mobile,1,0,0,0,0,0.0993
TXN0005109,14/04/2024 2:38,2,Sunday,43.99,online,CUST001608,22,4579,North,medium,1,5,15.58,28.41,0,,mobile,0,0,1,0,0,0.2396
TXN0005110,08/01/2024 9:44,9,Monday,125.16,POS,CUST001538,41,585,East,medium,0,5,51.99,73.17,0,0.138,mobile,0,0,0,0,0,0
TXN0005111,02/05/2024 7:21,7,Thursday,715.78,transfer,CUST004500,46,2524,West,medium,1,6,34.37,681.41,0,0.352,desktop,0,0,0,1,0,0.3926
TXN0005112,24/01/2024 7:14,7,Wednesday,57.68,POS,CUST002250,,379,North,medium,2,3,447.26,-389.58,0,,mobile,0,0,0,0,0,0
TXN0005113,17/03/2024 2:11,2,Sunday,116.16,POS,CUST001737,33,2861,North,medium,2,3,171.47,-55.31,0,0.079,mobile,1,0,1,0,0,0.345
TXN0005114,26/05/2024 12:30,12,Sunday,71.22,POS,CUST002823,40,1858,North,medium,1,4,285.37,-214.15,0,0.168,mobile,0,0,0,0,0,0.004
TXN0005115,19/02/2024 21:42,21,Monday,159.46,transfer,CUST002064,33,1651,South,medium,2,3,162.94,-3.48,0,0.387,desktop,0,0,0,0,0,0
TXN0005116,02/01/2024 17:44,17,Tuesday,534.99,POS,CUST001084,18,2146,South,medium,2,6,30.95,504.04,1,0.186,mobile,1,0,0,1,0,0.7844
TXN0005117,05/01/2024 15:55,15,Friday,92.69,POS,CUST004876,22,4531,North,low,4,5,122.35,-29.66,0,0.102,mobile,0,0,0,0,0,0.1595
TXN0005118,05/01/2024 3:30,3,Friday,50.56,POS,CUST002108,61,1408,South,low,1,7,13.46,37.1,0,0.125,mobile,1,0,1,0,0,0.318
TXN0005119,07/03/2024 13:20,13,Thursday,20.02,transfer,CUST003780,53,1484,North,high,1,8,13.13,6.89,0,0.244,mobile,1,0,0,0,0,0.2067
TXN0005120,20/03/2024 1:53,1,Wednesday,90.16,online,CUST001505,41,1745,East,medium,1,4,39.46,50.7,0,0.55,mobile,0,0,1,0,0,0.1461
TXN0005121,25/04/2024 0:57,0,Thursday,185.71,online,CUST003622,42,2054,West,low,2,7,40.56,145.15,0,0.702,mobile,0,0,1,0,0,0.4005
TXN0005122,21/01/2024 7:25,7,Sunday,25.55,POS,CUST001877,37,4065,East,medium,1,6,137.73,-112.18,0,0.152,mobile,0,0,0,0,0,0.0072
TXN0005123,26/02/2024 12:35,12,Monday,44.12,POS,CUST003233,63,4602,South,medium,3,5,78.06,-33.94,0,,mobile,0,0,0,0,0,0.0903
TXN0005124,18/03/2024 2:14,2,Monday,249.1,POS,CUST002398,41,4834,North,medium,1,3,49.8,199.3,1,0.388,mobile,0,0,1,0,0,0.4128
TXN0005125,06/01/2024 14:56,14,Saturday,843.55,online,CUST003581,18,4872,South,low,5,7,31.58,811.97,0,0.045,desktop,0,2,0,1,0,0.6959
TXN0005126,24/02/2024 10:53,10,Saturday,73.21,POS,CUST000219,38,2106,West,low,1,4,54.98,18.23,0,0.207,unknown,0,0,0,0,0,0.019
TXN0005127,23/03/2024 14:43,14,Saturday,39.54,online,CUST001530,40,4436,West,high,1,5,85.14,-45.6,0,0.606,mobile,0,0,0,0,0,0
